,u,v,adamic_adar
631564,vaccine efficacy,delusional,0.274907577742
631565,vaccine efficacy,Andrew Wakefield,0.274907577742
631567,vaccine efficacy,statistics,0.258317766807
631568,vaccine efficacy,conflict of interest,0.258317766807
631569,vaccine efficacy,behavior changes,0.62133493456
631573,vaccine efficacy,lives of children,0.255622218635
631581,vaccine efficacy,clinical research,0.328458738753
631585,vaccine efficacy,vaccine results,0.339623271895
631586,vaccine efficacy,cod-liver oil,0.274907577742
631592,vaccine efficacy,deceitful social engineering,0.258317766807
631596,vaccine efficacy,black lives matter,0.255622218635
631605,vaccine efficacy,infants,0.677337182124
631609,vaccine efficacy,number of measles cases,0.255622218635
631619,vaccine efficacy,Rep. Bill Posey,0.255622218635
631625,vaccine efficacy,autism,0.255622218635
631626,vaccine efficacy,state level,0.258317766807
631632,vaccine efficacy,vaccines are safe,1.11730630194
631641,vaccine efficacy,you,0.996255098187
631656,vaccine efficacy,Baby Boom,0.255622218635
631662,vaccine efficacy,measles cases,0.255622218635
631670,vaccine efficacy,informed consent,0.603366316496
631673,vaccine efficacy,fraudulent,0.258317766807
631685,red spots on body,runny nose,0.339623271895
631764,red spots on body,cod-liver oil,0.339623271895
631773,red spots on body,poor access to medical care,0.339623271895
631803,red spots on body,autism,0.339623271895
631991,toxic load,politicians,0.455119613313
632145,post,adults,0.480898346963
632172,post,you,0.480898346963
632464,whistleblowers,vaccine results,0.339623271895
632611,court of law,extraordinary powers,0.402429604382
632943,solid evidence,Americans,0.296974204373
632946,solid evidence,risk of pneumonia,0.296974204373
632949,solid evidence,pharmaceutical companies,0.296974204373
633000,solid evidence,infants,0.296974204373
633028,solid evidence,Polysorbate 80,0.296974204373
633201,national security,politicians,0.910239226627
633286,Global Post,Big Pharma,0.24524606181
633295,Global Post,ADHD,0.24524606181
633328,Global Post,brain-damaged,0.24524606181
633336,Global Post,normal life,0.24524606181
633349,Global Post,deaths,0.24524606181
633359,Global Post,autism,0.24524606181
633368,Global Post,SB 277,0.24524606181
633394,Global Post,central nervous system inflammatory demyelination,0.24524606181
633404,Global Post,informed consent,0.24524606181
633489,giving children fewer vaccines on the same day,delaying vaccinations,1.424137569
633556,giving children fewer vaccines on the same day,individualized approach,0.51389834237
633887,unprecedented drive,European countries,0.455119613313
633926,mass arrest,deliberate release of toxins,0.328458738753
633981,mass arrest,clinical research,0.328458738753
634032,mass arrest,vaccines are safe,0.328458738753
634070,mass arrest,informed consent,0.328458738753
634234,conscientious belief exemption,informed consent,0.434294481903
634397,ideology,informed consent,0.721347520444
634422,measles increase,Civil War,0.417032391424
634507,measles increase,measles mortality,0.417032391424
634527,measles increase,Spanish American War,0.417032391424
634555,measles increase,World War II,0.417032391424
634585,special needs staff,peer bullying,0.389871245251
634672,special needs staff,wander off,0.389871245251
634751,Americans,African women,0.219089332814
634762,Americans,risk of pneumonia,0.296974204373
634763,Americans,Big Pharma,0.219089332814
634765,Americans,pharmaceutical companies,0.296974204373
634781,Americans,heavy metals,0.219089332814
634792,Americans,righteous anger,0.219089332814
634815,Americans,infants,0.296974204373
634835,Americans,autism,0.219089332814
634843,Americans,Polysorbate 80,0.296974204373
634844,Americans,SB 277,0.219089332814
634859,Americans,students,0.219089332814
634860,Americans,vaccine-injured children,0.219089332814
634924,behavior changes,pharmaceutical companies,0.369269373069
634944,behavior changes,delusions,0.369269373069
634958,behavior changes,ultimate price,0.369269373069
634986,behavior changes,Jimmy Kimmel,0.314657980444
634994,behavior changes,autism,0.683927353513
635017,behavior changes,quality of life,0.369269373069
635022,behavior changes,social size,0.314657980444
635037,behavior changes,informed consent,0.314657980444
635049,behavior changes,profits,0.369269373069
635114,nervous system,human biology,0.288539008178
635117,nervous system,rational doctor,0.288539008178
635197,nervous system,children with severe ASDs,0.288539008178
635394,risk of pneumonia,pharmaceutical companies,0.296974204373
635444,risk of pneumonia,infants,0.296974204373
635472,risk of pneumonia,Polysorbate 80,0.296974204373
635524,Baker College nursing school instructors,proper protocol,0.345976256261
635576,Baker College nursing school instructors,righteous anger,0.339623271895
635591,Baker College nursing school instructors,infant death,0.339623271895
635626,Baker College nursing school instructors,vaccines are safe,0.455119613313
635666,Baker College nursing school instructors,Tdap vaccine,0.685599528156
635684,Big Pharma,higher doses,0.558110626551
635692,Big Pharma,African women,0.219089332814
635695,Big Pharma,vaccination issue,0.434294481903
635701,Big Pharma,pharmaceutical companies,0.402429604382
635707,Big Pharma,ADHD,0.24524606181
635717,Big Pharma,heavy metals,0.219089332814
635728,Big Pharma,righteous anger,0.219089332814
635740,Big Pharma,brain-damaged,0.24524606181
635761,Big Pharma,deaths,0.679540543713
635766,Big Pharma,normal life,0.24524606181
635771,Big Pharma,autism,0.464335394624
635780,Big Pharma,SB 277,0.464335394624
635793,Big Pharma,students,0.219089332814
635794,Big Pharma,vaccine-injured children,0.777199959365
635803,Big Pharma,central nervous system inflammatory demyelination,0.24524606181
635813,Big Pharma,informed consent,0.24524606181
635956,sellout media,Robert F. Kennedy Jr.,0.62133493456
636070,criminal mafia,New York Times,0.417032391424
636088,criminal mafia,you,0.417032391424
636129,criminal mafia,profits,0.417032391424
636214,paralysis,deaths,0.62133493456
636287,pharmaceutical companies,neurological disorders,0.250690398439
636291,pharmaceutical companies,fetal toxin,0.250690398439
636300,pharmaceutical companies,vaccination issue,0.37892318169
636313,pharmaceutical companies,statistics,0.281266414063
636314,pharmaceutical companies,conflict of interest,0.281266414063
636321,pharmaceutical companies,delusions,0.369269373069
636334,pharmaceutical companies,ultimate price,0.369269373069
636350,pharmaceutical companies,infants,0.296974204373
636355,pharmaceutical companies,mercury based preservative,0.250690398439
636366,pharmaceutical companies,New York Times,0.281266414063
636369,pharmaceutical companies,autism,0.998882953198
636373,pharmaceutical companies,metal compounds,0.250690398439
636376,pharmaceutical companies,vaccines are safe,0.281266414063
636377,pharmaceutical companies,Polysorbate 80,0.296974204373
636378,pharmaceutical companies,SB 277,0.641940174285
636390,pharmaceutical companies,Washington Post,0.281266414063
636392,pharmaceutical companies,quality of life,0.369269373069
636396,pharmaceutical companies,individualized approach,0.37892318169
636399,pharmaceutical companies,National Vaccine Information Center,0.37892318169
636405,pharmaceutical companies,The Vaccine and Autism Congressional Hearing,0.250690398439
636420,pharmaceutical companies,for sale,0.360673760222
636424,pharmaceutical companies,profits,0.369269373069
636454,Bush Administration,wrong doing,0.296974204373
636455,Bush Administration,benefits of drug,0.296974204373
636474,Bush Administration,righteous anger,0.296974204373
636499,Bush Administration,falsifying drug study results,0.296974204373
636542,Bush Administration,vaccine-injured children,0.296974204373
637205,infant death,righteous anger,0.339623271895
637294,infant death,Tdap vaccine,0.339623271895
637643,ADHD,brain-damaged,0.24524606181
637662,ADHD,deaths,0.24524606181
637667,ADHD,normal life,0.24524606181
637672,ADHD,autism,0.24524606181
637681,ADHD,SB 277,0.24524606181
637706,ADHD,central nervous system inflammatory demyelination,0.24524606181
637716,ADHD,informed consent,0.24524606181
637742,endotoxins,electromagnetic fields,0.279055313276
637748,endotoxins,male neonates,0.279055313276
637766,endotoxins,environmental chemicals,0.279055313276
637836,endotoxins,vaccine-injured children,0.279055313276
637862,endotoxins,link,0.279055313276
637891,wrong doing,benefits of drug,0.296974204373
637909,wrong doing,righteous anger,0.296974204373
637933,wrong doing,falsifying drug study results,0.296974204373
637975,wrong doing,vaccine-injured children,0.296974204373
638047,benefits of drug,righteous anger,0.296974204373
638071,benefits of drug,falsifying drug study results,0.296974204373
638113,benefits of drug,vaccine-injured children,0.296974204373
638197,central nervous system inflammatory demyelination,brain-damaged,0.24524606181
638216,central nervous system inflammatory demyelination,deaths,0.24524606181
638221,central nervous system inflammatory demyelination,normal life,0.24524606181
638226,central nervous system inflammatory demyelination,autism,0.24524606181
638235,central nervous system inflammatory demyelination,SB 277,0.24524606181
638269,central nervous system inflammatory demyelination,informed consent,0.24524606181
638305,delusional,Andrew Wakefield,0.274907577742
638325,delusional,cod-liver oil,0.274907577742
638343,delusional,infants,0.274907577742
638369,delusional,vaccines are safe,0.274907577742
638377,delusional,you,0.274907577742
638405,delusional,informed consent,0.274907577742
638460,Andrew Wakefield,cod-liver oil,0.274907577742
638478,Andrew Wakefield,infants,0.274907577742
638504,Andrew Wakefield,vaccines are safe,0.274907577742
638512,Andrew Wakefield,you,0.274907577742
638540,Andrew Wakefield,informed consent,0.274907577742
638584,ultimate price,delusions,0.369269373069
638631,ultimate price,autism,0.369269373069
638654,ultimate price,quality of life,0.369269373069
638685,ultimate price,profits,0.369269373069
638842,statistics,conflict of interest,0.53958418087
638864,statistics,deceitful social engineering,0.258317766807
638892,statistics,New York Times,0.281266414063
638896,statistics,state level,0.258317766807
638902,statistics,vaccines are safe,0.53958418087
638904,statistics,SB 277,0.281266414063
638916,statistics,Washington Post,0.281266414063
638920,statistics,vaccine-injured children,0.281266414063
638934,statistics,Amish,0.910239226627
638941,statistics,fraudulent,0.258317766807
638995,conflict of interest,deceitful social engineering,0.258317766807
639023,conflict of interest,New York Times,0.281266414063
639027,conflict of interest,state level,0.258317766807
639033,conflict of interest,vaccines are safe,0.53958418087
639035,conflict of interest,SB 277,0.281266414063
639047,conflict of interest,Washington Post,0.281266414063
639051,conflict of interest,vaccine-injured children,0.281266414063
639072,conflict of interest,fraudulent,0.258317766807
639126,state level,deceitful social engineering,0.258317766807
639163,state level,vaccines are safe,0.258317766807
639171,state level,you,0.434294481903
639202,state level,fraudulent,0.258317766807
639344,measles cases,black lives matter,0.255622218635
639356,measles cases,diptheria vaccine,0.352956123865
639358,measles cases,vaccination issue,0.255622218635
639366,measles cases,lives of children,0.255622218635
639378,measles cases,cod-liver oil,0.345976256261
639399,measles cases,number of measles cases,0.255622218635
639408,measles cases,Rep. Bill Posey,0.255622218635
639414,measles cases,autism,0.255622218635
639418,measles cases,measles data,1.44269504089
639420,measles cases,vaccines are safe,0.255622218635
639431,measles cases,pertussis vaccine,0.352956123865
639441,measles cases,Baby Boom,1.16586144526
