,u,v,jaccard
146588,recommended vaccine schedule,daughters,0.333333333333
146590,recommended vaccine schedule,sense of urgency,0.5
146606,recommended vaccine schedule,friends,0.5
146610,recommended vaccine schedule,peers,0.5
146642,new version of Gardasil,parents,0.0188679245283
146647,new version of Gardasil,vaccine-preventable diseases,0.1
146700,new version of Gardasil,Cervarix,0.5
146711,new version of Gardasil,HPV vaccine,0.0333333333333
146720,new version of Gardasil,measles vaccination,0.125
146724,new version of Gardasil,health benefits,0.1
146746,new version of Gardasil,measles,0.0208333333333
146749,new version of Gardasil,boys,0.166666666667
146755,new version of Gardasil,CDC,0.2
146780,new version of Gardasil,health care,0.166666666667
146812,new version of Gardasil,HPV,0.111111111111
146851,cancer,high-risk types of HPV,0.333333333333
146859,cancer,personal belief reasons,0.142857142857
146870,cancer,vaccinated girls,0.166666666667
146875,cancer,sexually active,0.2
146878,cancer,side effects,0.0588235294118
146885,cancer,vaccine delay,0.0666666666667
146898,cancer,measles vaccine,0.0416666666667
146899,cancer,developmental disability,0.125
146900,cancer,infectious disease,0.1
146906,cancer,HPV infection,0.333333333333
146930,cancer,community,0.05
146937,cancer,health benefits,0.0833333333333
146939,cancer,ages 11 or 12,0.142857142857
146942,cancer,religious beliefs,0.142857142857
146957,cancer,meningitis,0.166666666667
146958,cancer,preventing cancer,0.2
146959,cancer,measles,0.02
146962,cancer,boys,0.125
146966,cancer,reduction in HPV,0.2
146969,cancer,autism,0.0416666666667
146971,cancer,scheduled appointment,0.2
146974,cancer,vaccine success,0.2
146987,cancer,Tdap vaccine,0.181818181818
146995,cancer,abnormal cells,0.2
147001,cancer,Mina study,0.1
147008,cancer,SB 277,0.0434782608696
147013,cancer,driving factors,0.142857142857
147016,cancer,daughters,0.166666666667
147018,cancer,sense of urgency,0.2
147027,cancer,multi-site protection,0.111111111111
147034,cancer,friends,0.2
147038,cancer,peers,0.2
147049,cancer,partial protection,0.166666666667
147069,reasons,parents,0.0196078431373
147222,reasons,SB 277,0.0526315789474
147245,reasons,religious groups,0.05
147283,saved lives,parents,0.0196078431373
147296,saved lives,minor symptoms,0.2
147305,saved lives,immunity,0.25
147309,saved lives,people,0.25
147334,saved lives,preventable disease,0.333333333333
147357,saved lives,community,0.0625
147362,saved lives,church,0.2
147390,saved lives,link,1.0
147396,saved lives,autism,0.05
147417,saved lives,vaccinated individuals,1.0
147418,saved lives,pig,0.5
147420,saved lives,health care,0.25
147435,saved lives,SB 277,0.0526315789474
147441,saved lives,funds,1.0
147457,saved lives,risk of fainting,0.5
147458,saved lives,religious groups,0.05
147460,saved lives,Robert F. Kennedy Jr.,0.5
147481,community,sibling,0.0625
147495,community,vaccine requirements,0.0454545454545
147497,community,revaccinated,0.0625
147499,community,personal belief reasons,0.0555555555556
147500,community,vaccine-preventable diseases,0.0434782608696
147508,community,minor symptoms,0.05
147515,community,sexually active,0.0454545454545
147517,community,immunity,0.0526315789474
147518,community,side effects,0.0357142857143
147521,community,people,0.0526315789474
147522,community,Dutch reformed churches,0.105263157895
147525,community,vaccine delay,0.08
147536,community,religion,0.0952380952381
147537,community,measles vaccine,0.0285714285714
147538,community,developmental disability,0.0526315789474
147539,community,infectious disease,0.1
147545,community,preventable disease,0.0555555555556
147546,community,children with cancer,0.125
147562,community,HPV vaccine,0.0232558139535
147567,community,childhood mortality,0.047619047619
147571,community,church,0.05
147576,community,outbreaks,0.0952380952381
147577,community,religious beliefs,0.0555555555556
147578,community,interventions,0.0555555555556
147587,community,Islamic principles,0.0588235294118
147591,community,social norms,0.0625
147594,community,measles,0.0689655172414
147598,community,link,0.0625
147604,community,autism,0.0909090909091
147606,community,scheduled appointment,0.0625
147608,community,hospitalizations,0.0625
147609,community,vaccine success,0.0625
147621,community,deaths,0.0555555555556
147622,community,Tdap vaccine,0.0434782608696
147625,community,vaccinated individuals,0.0625
147626,community,pig,0.0588235294118
147628,community,health care,0.0526315789474
147629,community,vaccine mandates,0.047619047619
147636,community,Mina study,0.047619047619
147643,community,SB 277,0.129032258065
147644,community,new strategies,0.0588235294118
147646,community,whooping cough,0.05
147648,community,funds,0.0625
147650,community,daughters,0.0588235294118
147652,community,sense of urgency,0.0625
147658,community,protect the kid next to you,0.0625
147660,community,variation,0.0588235294118
147664,community,risk of fainting,0.0588235294118
147665,community,religious groups,0.0909090909091
147667,community,Robert F. Kennedy Jr.,0.0588235294118
147668,community,friends,0.0625
147669,community,Catholic Church,0.0625
147672,community,peers,0.0625
147708,measles vaccination,vaccine-preventable diseases,0.0769230769231
147772,measles vaccination,HPV vaccine,0.030303030303
147804,measles vaccination,measles,0.0196078431373
147838,measles vaccination,health care,0.111111111111
147913,church,parents,0.037037037037
147917,church,personal belief reasons,0.142857142857
147926,church,minor symptoms,0.111111111111
147935,church,immunity,0.125
147939,church,people,0.125
147952,church,vaccinated children,0.1
147963,church,preventable disease,0.142857142857
147987,church,Eagle Mountain International Church,0.142857142857
147996,church,religious beliefs,0.142857142857
148003,church,risk of rubella,0.2
148013,church,measles,0.0408163265306
148017,church,link,0.2
148023,church,autism,0.0416666666667
148044,church,vaccinated individuals,0.2
148045,church,pig,0.166666666667
148047,church,health care,0.125
148062,church,SB 277,0.0434782608696
148068,church,funds,0.2
148075,church,home-school,0.166666666667
148084,church,risk of fainting,0.166666666667
148085,church,religious groups,0.0416666666667
148087,church,Robert F. Kennedy Jr.,0.166666666667
148105,church,overseas,0.142857142857
148155,high vaccination rates,vaccination rate,0.111111111111
148206,high vaccination rates,interventions,0.2
148271,high vaccination rates,new strategies,0.25
148533,ages 11 or 12,high-risk types of HPV,0.2
148560,ages 11 or 12,side effects,0.0666666666667
148584,ages 11 or 12,serogroup C,0.333333333333
148585,ages 11 or 12,serogroup B,0.333333333333
148586,ages 11 or 12,HPV infection,0.2
148591,ages 11 or 12,serogroup Y,0.333333333333
148613,ages 11 or 12,health benefits,0.1
148629,ages 11 or 12,preteens,0.333333333333
148632,ages 11 or 12,meningitis,0.25
148633,ages 11 or 12,preventing cancer,0.333333333333
148637,ages 11 or 12,boys,0.166666666667
148641,ages 11 or 12,reduction in HPV,0.333333333333
148653,ages 11 or 12,11-18 year olds,0.333333333333
148662,ages 11 or 12,Tdap vaccine,0.1
148702,ages 11 or 12,multi-site protection,0.142857142857
148705,ages 11 or 12,risk of fainting,0.25
148707,ages 11 or 12,age 26,0.333333333333
148724,ages 11 or 12,partial protection,0.25
148729,deaths,sibling,0.333333333333
148732,deaths,unvaccinated children,0.1
148736,deaths,eliminated virus,0.142857142857
148738,deaths,Dutch Bible belt,0.333333333333
148743,deaths,parents,0.0188679245283
148744,deaths,rubella elimination,0.2
148746,deaths,anti-vaccine eugenics community,0.25
148748,deaths,vaccine-preventable diseases,0.222222222222
148751,deaths,victims,0.333333333333
148765,deaths,immunity,0.166666666667
148770,deaths,Dutch reformed churches,0.142857142857
148780,deaths,long-term disabilities,0.142857142857
148784,deaths,religion,0.25
148787,deaths,infectious disease,0.125
148793,deaths,preventable disease,0.2
148794,deaths,children with cancer,0.25
148803,deaths,social norms,0.333333333333
148807,deaths,carrier,0.2
148816,deaths,childhood mortality,0.285714285714
148817,deaths,Eagle Mountain International Church,0.2
148822,deaths,outbreaks,0.25
148827,deaths,California,0.142857142857
148831,deaths,healthy people,0.333333333333
148832,deaths,Islamic principles,0.25
148853,deaths,hospitalizations,0.333333333333
148866,deaths,interventions,0.2
148876,deaths,immune system,0.125
148882,deaths,immunosuppression,0.2
148891,deaths,whooping cough,0.142857142857
148894,deaths,state-level policies,0.2
148903,deaths,protect the kid next to you,0.333333333333
148910,deaths,religious groups,0.0454545454545
148915,deaths,bad news,0.333333333333
148925,deaths,Netherlands Reformed Congregation,0.333333333333
148926,deaths,immune protection,0.2
148929,deaths,serogroups,0.333333333333
148947,computer models,parents,0.0196078431373
149024,computer models,health benefits,0.125
149049,computer models,evidence,0.166666666667
149140,California,unvaccinated children,0.0833333333333
149144,California,eliminated virus,0.111111111111
149146,California,Dutch Bible belt,0.2
149151,California,parents,0.037037037037
149152,California,rubella elimination,0.142857142857
149154,California,anti-vaccine eugenics community,0.166666666667
149156,California,vaccine-preventable diseases,0.0833333333333
149159,California,victims,0.2
149173,California,immunity,0.125
149177,California,people,0.125
149180,California,vaccine delay,0.0666666666667
149183,California,vaccination rate,0.0909090909091
149192,California,religion,0.0909090909091
149201,California,preventable disease,0.142857142857
149224,California,childhood mortality,0.1
149225,California,Eagle Mountain International Church,0.142857142857
149230,California,vaccination,0.0444444444444
149269,California,decline in vaccination rates,0.166666666667
149273,California,interventions,0.142857142857
149283,California,immune system,0.1
149289,California,immunosuppression,0.142857142857
149295,California,SB 277,0.0434782608696
149301,California,state-level policies,0.142857142857
149322,California,bad news,0.2
149332,California,Netherlands Reformed Congregation,0.2
149333,California,immune protection,0.142857142857
149354,risk of rubella,parents,0.0196078431373
149358,risk of rubella,personal belief reasons,0.333333333333
149428,risk of rubella,Eagle Mountain International Church,0.333333333333
149435,risk of rubella,religious beliefs,0.333333333333
149448,risk of rubella,measles,0.0217391304348
149556,controversial bill,vaccine requirements,0.111111111111
149557,controversial bill,parents,0.0188679245283
149648,controversial bill,families,0.111111111111
149652,controversial bill,republicans,0.25
149712,controversial bill,Governor Jerry Brown,0.25
149730,controversial bill,party lines,0.333333333333
149795,healthy people,long-term disabilities,0.2
149822,healthy people,carrier,0.333333333333
149838,healthy people,outbreaks,0.142857142857
149941,healthy people,serogroups,1.0
149945,Islamic principles,sibling,0.5
149964,Islamic principles,vaccine-preventable diseases,0.111111111111
149986,Islamic principles,Dutch reformed churches,0.166666666667
150000,Islamic principles,religion,0.125
150003,Islamic principles,infectious disease,0.142857142857
150010,Islamic principles,children with cancer,0.333333333333
150019,Islamic principles,social norms,0.5
150032,Islamic principles,childhood mortality,0.142857142857
150038,Islamic principles,outbreaks,0.125
150050,Islamic principles,measles,0.0212765957447
150064,Islamic principles,hospitalizations,0.5
150102,Islamic principles,whooping cough,0.166666666667
150114,Islamic principles,protect the kid next to you,0.5
150121,Islamic principles,religious groups,0.047619047619
150269,polio vaccine opposition,children with autism,0.0909090909091
150316,polio vaccine opposition,religious groups,0.0357142857143
150318,polio vaccine opposition,Robert F. Kennedy Jr.,0.1
150376,preteens,side effects,0.0769230769231
150400,preteens,serogroup C,1.0
150401,preteens,serogroup B,1.0
150407,preteens,serogroup Y,1.0
150462,preteens,11-18 year olds,1.0
150513,preteens,risk of fainting,0.5
150550,families,vaccine requirements,0.0769230769231
150551,families,parents,0.0545454545455
150574,families,side effects,0.0526315789474
150576,families,children at higher risk for autism,0.0833333333333
150583,families,vaccination rate,0.0769230769231
150590,families,vaccinated children,0.0833333333333
150592,families,religion,0.0769230769231
150594,families,developmental disability,0.1
150612,families,Dr. Mark Schleiss,0.111111111111
150623,families,Eagle Mountain International Church,0.111111111111
150628,families,vaccination,0.0208333333333
150641,families,republicans,0.125
150664,families,money,0.0909090909091
150669,families,argument,0.125
150674,families,vaccine mandates,0.0833333333333
150692,families,driving factors,0.111111111111
150700,families,Governor Jerry Brown,0.125
150701,families,time,0.142857142857
150709,families,religious groups,0.0384615384615
150718,families,party lines,0.142857142857
150723,families,harmful association,0.111111111111
150742,meningitis,high-risk types of HPV,0.25
150795,meningitis,HPV infection,0.25
150820,meningitis,health benefits,0.111111111111
150831,meningitis,preventing cancer,0.5
150835,meningitis,boys,0.2
150839,meningitis,reduction in HPV,0.5
150860,meningitis,Tdap vaccine,0.25
150899,meningitis,multi-site protection,0.166666666667
150921,meningitis,partial protection,0.333333333333
150926,measles,sibling,0.0217391304348
150930,measles,promising news,0.0208333333333
150937,measles,vaccine requirements,0.0192307692308
