,u,v,jaccard
532252,CDC website,measles decline,0.0833333333333
532276,CDC website,food supply,0.125
532286,CDC website,CDC documents,0.125
532291,CDC website,swine flu panic campaign,0.125
532292,CDC website,polio vaccine,0.230769230769
532310,CDC website,vaccination issue,0.111111111111
532346,CDC website,lives of children,0.166666666667
532371,CDC website,number of measles cases,0.166666666667
532380,CDC website,Rep. Bill Posey,0.0769230769231
532388,CDC website,vaccines are safe,0.0714285714286
532394,CDC website,SB 277,0.04
532414,CDC website,Baby Boom,0.142857142857
532418,CDC website,measles cases,0.0625
532434,CDC website,lung cancer,0.166666666667
532545,eye pain,syncope,1.0
532553,eye pain,VAERS,1.0
532583,eye pain,cranial nerve paralysis,1.0
532613,eye pain,post-marking surveillance,0.333333333333
532627,eye pain,experts,1.0
532647,eye pain,Guillian-Barre Syndrome,1.0
532704,eye pain,variant genotypes,1.0
532990,promiscuous sexual behavior,incidence,0.5
533006,promiscuous sexual behavior,IV drug abuse,1.0
533086,promiscuous sexual behavior,CDC,0.02
533322,promiscuous sexual behavior,rare disease,1.0
533325,promiscuous sexual behavior,complications,1.0
533472,public hygiene improvements,pro-vaccination,0.125
533564,public hygiene improvements,CDC,0.02
533729,public hygiene improvements,measles vaccine,0.166666666667
533854,public hygiene improvements,Royal Navy records,1.0
533984,medical police state,mainstream media,0.0285714285714
534034,medical police state,censored,1.0
534057,medical police state,vaccine industry,0.0208333333333
534177,medical police state,people,0.047619047619
534343,medical police state,medical dictatorship,0.5
534609,push vaccines on sick children,pediatrics instructor,0.5
534791,push vaccines on sick children,unethical advice,0.5
534966,residual components of MRC-5 cells,monosodium glutamate,0.0666666666667
535140,residual components of MRC-5 cells,neomycin,0.333333333333
535391,injury claims,lawsuit,0.25
535468,injury claims,post-marking surveillance,0.333333333333
535498,injury claims,babies,0.333333333333
535807,gelatin,pig bones,0.5
535911,gelatin,monosodium glutamate,0.0714285714286
535935,gelatin,CDC,0.0196078431373
535960,gelatin,pregnant women,0.111111111111
536024,gelatin,shingles,0.125
536053,gelatin,human DNA,0.333333333333
536096,gelatin,shingles risk,0.333333333333
536105,gelatin,compromised immunity,0.142857142857
536121,gelatin,pig gelatin,0.5
536728,parent-reported cases,endotoxins,1.0
536735,parent-reported cases,electromagnetic fields,1.0
536741,parent-reported cases,alzheimer's,0.333333333333
536765,parent-reported cases,CDC whistleblower,0.5
536769,parent-reported cases,male neonates,1.0
536782,parent-reported cases,preservative,0.2
536792,parent-reported cases,link,0.5
536810,parent-reported cases,hepatitis B vaccine,0.0555555555556
536861,parent-reported cases,measles,0.0526315789474
536878,parent-reported cases,CDC,0.02
536937,parent-reported cases,lifetime need,1.0
536962,parent-reported cases,vaccine safety,0.0714285714286
536998,parent-reported cases,toxic chemical ingredients,0.0909090909091
537099,parent-reported cases,environmental chemicals,0.5
537159,parent-reported cases,vaccine-injured children,0.0666666666667
537675,coma,paralysis,1.0
538063,coma,deaths,0.0769230769231
538142,lawsuit,generation of children,0.25
538153,lawsuit,proper protocol,0.25
538175,lawsuit,bullying,0.5
538182,lawsuit,mercury,0.0285714285714
538188,lawsuit,Baker College nursing school instructors,0.111111111111
538206,lawsuit,vaccine efficacy,0.0909090909091
538216,lawsuit,scientific tests,0.2
538227,lawsuit,mainstream media,0.0263157894737
538249,lawsuit,American Academy of Pediatrics,0.2
538253,lawsuit,quackery,0.125
538264,lawsuit,silenced,0.25
538271,lawsuit,vaccination exemptions,0.0769230769231
538285,lawsuit,holocaust,0.125
538289,lawsuit,post-marking surveillance,0.166666666667
538303,lawsuit,legal immunity,0.2
538317,lawsuit,state level,0.142857142857
538318,lawsuit,babies,0.166666666667
538344,lawsuit,Bruesewitz v. Wyeth,0.2
538366,lawsuit,vaccine safety,0.125
538380,lawsuit,freedom of choice,0.2
538381,lawsuit,humanity,0.25
538386,lawsuit,government,0.0833333333333
538440,lawsuit,CDC documents,0.166666666667
538450,lawsuit,top students,0.25
538460,lawsuit,blatant violations of the Hippocratic Oath,0.25
538496,lawsuit,statistics,0.142857142857
538497,lawsuit,conflict of interest,0.2
538512,lawsuit,deceitful social engineering,0.25
538542,lawsuit,vaccines are safe,0.0833333333333
538581,lawsuit,fraudulent,0.25
538582,lawsuit,Tdap vaccine,0.166666666667
538648,neonatal infection,mercury,0.03125
538661,neonatal infection,central nervous system inflammatory demyelination,1.0
538664,neonatal infection,informed consent,0.047619047619
538680,neonatal infection,hepatitis B vaccine,0.0555555555556
538731,neonatal infection,measles,0.0526315789474
538765,neonatal infection,vaccine industry,0.0208333333333
538780,neonatal infection,autism,0.0277777777778
538800,neonatal infection,diabetes,1.0
538816,neonatal infection,vaccine apologists,0.25
538819,neonatal infection,International Business Times,0.333333333333
538827,neonatal infection,single visit,0.5
538829,neonatal infection,asthma,0.333333333333
538838,neonatal infection,narcolepsy,0.0909090909091
538850,neonatal infection,victims,0.25
538854,neonatal infection,simultaneous vaccinations,0.166666666667
538855,neonatal infection,chewable multivitamin,0.5
538868,neonatal infection,toxic chemical ingredients,0.0909090909091
538937,neonatal infection,Global Post,0.333333333333
538949,neonatal infection,Big Pharma,0.0909090909091
538956,neonatal infection,ADHD,1.0
538980,neonatal infection,brain-damaged,0.5
538996,neonatal infection,deaths,0.0769230769231
538998,neonatal infection,parent's right,0.5
539001,neonatal infection,normal life,1.0
539014,neonatal infection,SB 277,0.05
539101,normal behavior,infant death after vaccination,0.2
539145,normal behavior,hepatitis B vaccine,0.0555555555556
539319,normal behavior,simultaneous vaccinations,0.166666666667
539524,mercury,black lives matter,0.03125
539527,mercury,neurological disorders,0.0606060606061
539538,mercury,clinical research,0.03125
539539,mercury,generation of children,0.03125
539549,mercury,vaccines are safe,0.0789473684211
539561,mercury,WHO vaccine specialists,0.03125
539566,mercury,injecting children,0.0625
539568,mercury,African women,0.0294117647059
539571,mercury,bullying,0.030303030303
539577,mercury,more severe autism,0.03125
539578,mercury,CDC scientific fraud,0.03125
539585,mercury,state level,0.0285714285714
539590,mercury,central nervous system inflammatory demyelination,0.03125
539591,mercury,The Vaccine and Autism Congressional Hearing,0.03125
539593,mercury,informed consent,0.0392156862745
539598,mercury,line up,0.0294117647059
539600,mercury,vaccine efficacy,0.0810810810811
539607,mercury,hepatitis B vaccine,0.0416666666667
539608,mercury,scientific tests,0.030303030303
539611,mercury,statistically acceptable collateral damage,0.030303030303
539614,mercury,Matthew Downing,0.027027027027
539615,mercury,high risk of non-organic sleep disorder,0.0625
539619,mercury,mainstream media,0.046875
539623,mercury,placebo,0.03125
539629,mercury,genetic screening,0.030303030303
539640,mercury,drug companies,0.0238095238095
539641,mercury,American Academy of Pediatrics,0.030303030303
539643,mercury,guinea pigs,0.03125
539644,mercury,trigger,0.03125
539645,mercury,quackery,0.0882352941176
539646,mercury,reproductive toxin,0.03125
539651,mercury,monosodium glutamate,0.184210526316
539652,mercury,The Advisory Committee on Immunization Practices,0.0285714285714
539655,mercury,efficacy,0.0294117647059
539658,mercury,measles,0.02
539659,mercury,poisoning children,0.0588235294118
539662,mercury,Robert F. Kennedy Jr.,0.025641025641
539663,mercury,vaccination exemptions,0.0243902439024
539664,mercury,immune-system disruptor,0.03125
539666,mercury,adverse effects,0.0196078431373
539668,mercury,corporate constructed,0.03125
539671,mercury,widespread fear,0.030303030303
539677,mercury,holocaust,0.0277777777778
539680,mercury,vaccine-autism link,0.0434782608696
539692,mercury,improved living conditions,0.030303030303
539695,mercury,legal immunity,0.030303030303
539696,mercury,immune system,0.030303030303
539699,mercury,pregnant women,0.0810810810811
539702,mercury,multi-dose vaccine,0.03125
539706,mercury,autism,0.0967741935484
539711,mercury,genetically engineered human protein,0.030303030303
539716,mercury,parents of vaccine-injured children,0.0277777777778
539725,mercury,diabetes,0.03125
539733,mercury,United Kingdom,0.03125
539735,mercury,Bruesewitz v. Wyeth,0.030303030303
539741,mercury,vaccine apologists,0.0285714285714
539743,mercury,flu-related deaths,0.03125
539744,mercury,International Business Times,0.0294117647059
539746,mercury,deliberate release of toxins,0.03125
539749,mercury,advertised,0.03125
539752,mercury,single visit,0.0625
539754,mercury,asthma,0.0294117647059
539755,mercury,human carcinogen,0.03125
539756,mercury,toxic substances,0.030303030303
539757,mercury,vaccine safety,0.0222222222222
539763,mercury,narcolepsy,0.0487804878049
539771,mercury,freedom of choice,0.030303030303
539772,mercury,humanity,0.03125
539775,mercury,victims,0.0285714285714
539777,mercury,government,0.0512820512821
539779,mercury,simultaneous vaccinations,0.027027027027
539780,mercury,chewable multivitamin,0.030303030303
539782,mercury,pandemic H1N1 swine flu,0.0588235294118
539793,mercury,toxic chemical ingredients,0.0487804878049
539794,mercury,vaccine pushers,0.03125
539797,mercury,measles decline,0.0263157894737
539799,mercury,thimerosal-induced cellular damage,0.0277777777778
539801,mercury,fetal toxin,0.03125
539804,mercury,side effects,0.0294117647059
539810,mercury,mentally challenged,0.0294117647059
539813,mercury,imprisonment,0.03125
539816,mercury,elderly,0.027027027027
539828,mercury,culprit,0.03125
539830,mercury,CDC documents,0.0606060606061
539831,mercury,cellular toxicity,0.03125
539832,mercury,benefit,0.03125
539835,mercury,swine flu panic campaign,0.0294117647059
539836,mercury,polio vaccine,0.0243902439024
539842,mercury,compromised immunity,0.0555555555556
539846,mercury,schedule,0.03125
539847,mercury,Triton X-100,0.0294117647059
539854,mercury,vaccination issue,0.0285714285714
539859,mercury,solid evidence,0.03125
539861,mercury,Global Post,0.0294117647059
539864,mercury,mass arrest,0.03125
539869,mercury,Americans,0.0540540540541
539872,mercury,risk of pneumonia,0.03125
539873,mercury,Big Pharma,0.0487804878049
539875,mercury,pharmaceutical companies,0.0338983050847
539880,mercury,ADHD,0.03125
539886,mercury,statistics,0.0285714285714
539887,mercury,conflict of interest,0.030303030303
539889,mercury,heavy metals,0.030303030303
539890,mercury,lives of children,0.03125
539896,mercury,righteous anger,0.0294117647059
539900,mercury,link,0.030303030303
539901,mercury,deceitful social engineering,0.03125
539903,mercury,brain-damaged,0.0625
539911,mercury,infants,0.027027027027
539914,mercury,number of measles cases,0.03125
539915,mercury,mercury based preservative,0.03125
539919,mercury,deaths,0.046511627907
539921,mercury,parent's right,0.030303030303
539922,mercury,unsafe,0.03125
539923,mercury,Rep. Bill Posey,0.025641025641
539924,mercury,normal life,0.03125
539928,mercury,dangerous medical intervention,0.03125
539931,mercury,metal compounds,0.03125
539934,mercury,Polysorbate 80,0.030303030303
539936,mercury,SB 277,0.0612244897959
539945,mercury,Bell's Palsy,0.03125
539949,mercury,students,0.03125
539951,mercury,health insurance,0.0294117647059
539952,mercury,vaccine-injured children,0.0217391304348
539956,mercury,Baby Boom,0.030303030303
539960,mercury,measles cases,0.0238095238095
539965,mercury,lead,0.030303030303
539968,mercury,genetic testing,0.0294117647059
539970,mercury,fraudulent,0.03125
539978,mercury,profits,0.027027027027
539981,The Advisory Committee on Immunization Practices,black lives matter,0.25
539984,The Advisory Committee on Immunization Practices,neurological disorders,0.166666666667
540036,The Advisory Committee on Immunization Practices,CDC scientific fraud,0.25
540053,The Advisory Committee on Immunization Practices,link,0.2
540059,The Advisory Committee on Immunization Practices,vaccine efficacy,0.2
540074,The Advisory Committee on Immunization Practices,high risk of non-organic sleep disorder,0.2
540104,The Advisory Committee on Immunization Practices,quackery,0.125
540138,The Advisory Committee on Immunization Practices,vaccine-autism link,0.0526315789474
540140,The Advisory Committee on Immunization Practices,For Profit Offit,0.25
540162,The Advisory Committee on Immunization Practices,personal financial stake,0.25
540165,The Advisory Committee on Immunization Practices,autism,0.025641025641
540217,The Advisory Committee on Immunization Practices,vaccine safety,0.0588235294118
540257,The Advisory Committee on Immunization Practices,measles decline,0.1
540290,The Advisory Committee on Immunization Practices,CDC documents,0.166666666667
540295,The Advisory Committee on Immunization Practices,swine flu panic campaign,0.166666666667
540296,The Advisory Committee on Immunization Practices,polio vaccine,0.0769230769231
540314,The Advisory Committee on Immunization Practices,vaccination issue,0.142857142857
540350,The Advisory Committee on Immunization Practices,lives of children,0.25
540372,The Advisory Committee on Immunization Practices,infants,0.111111111111
